SampleID,Hugo_Symbol,PyClonePhyloCluster
CRUK0075,TRIM54,1
CRUK0075,NXPH2,1
CRUK0075,MYH13,1
CRUK0075,OR1M1,1
CRUK0075,SLC35B3,1
CRUK0075,ASXL2,1
CRUK0075,GLTSCR1L,1
CRUK0075,MAP2,1
CRUK0075,PLA2R1,1
CRUK0075,MCUR1,1
CRUK0075,SCN9A,1
CRUK0075,MCTP1,1
CRUK0075,MADCAM1,1
CRUK0075,FPGT-TNNI3K,1
CRUK0075,BTN2A2,1
CRUK0075,FAP,1
CRUK0075,RASA1,1
CRUK0075,MIR4280,1
CRUK0075,TRAF3IP1,1
CRUK0075,DYSF,1
CRUK0075,KIAA0319,1
CRUK0075,GTPBP3,1
CRUK0075,TENM3,1
CRUK0075,MYO9B,1
CRUK0075,PCDHGB4,1
CRUK0075,ENPP6,1
CRUK0075,LOC100129924,1
CRUK0075,ZBBX,1
CRUK0075,LTBP1,1
CRUK0075,SPATA6,1
CRUK0075,CCDC141,1
CRUK0075,UBE2F-SCLY,1
CRUK0075,CRY1,1
CRUK0075,LRP2,1
CRUK0075,SLC6A20,1
CRUK0075,LIX1,1
CRUK0075,TP53,1
CRUK0075,KCNH7,1
CRUK0075,RUNX3,1
CRUK0075,SCTR,1
CRUK0075,SGOL2,1
CRUK0075,ZDHHC3,1
CRUK0075,FAT1,1
CRUK0075,CTNNA2,1
CRUK0075,MAML1,1
CRUK0075,PCDHGB7,1
CRUK0075,CHL1,1
CRUK0075,IQGAP2,1
CRUK0075,DMRT2,1
CRUK0075,ZMYM1,1
CRUK0075,CPAMD8,1
CRUK0075,PLGRKT,1
CRUK0075,TRIML1,1
CRUK0075,OXTR,1
CRUK0075,PECR,1
CRUK0075,EPB41L4A,1
CRUK0075,PKHD1,1
CRUK0075,THAP5,1
CRUK0075,KLHL2,1
CRUK0075,CRYBG3,1
CRUK0075,POU6F1,1
CRUK0075,IBSP,1
CRUK0075,ACSL6,1
CRUK0075,VWA8,1
CRUK0075,C1orf173,1
CRUK0075,NRAP,1
CRUK0075,KCNK17,1
CRUK0075,DOCK2,1
CRUK0075,FAM178B,1
CRUK0075,LEPREL2,1
CRUK0075,ZCCHC4,1
CRUK0075,RPL13AP6,1
CRUK0075,DDOST,1
CRUK0075,CADPS,1
CRUK0075,OR10S1,1
CRUK0075,COL7A1,1
CRUK0075,FLNC,1
CRUK0075,FGF10,NA
CRUK0075,ISX,1
CRUK0075,PCDHB10,1
CRUK0075,GRAP2,1
CRUK0075,TCF20,1
CRUK0075,BTN2A3P,1
CRUK0075,PTCHD3,1
CRUK0075,PTGER3,1
CRUK0075,DPP6,1
CRUK0075,CAMK4,1
CRUK0075,KCNK17,1
CRUK0075,LILRB5,1
CRUK0075,FAM114A2,1
CRUK0075,RGS9,1
CRUK0075,SNAP91,1
CRUK0075,HS6ST2,NA
CRUK0075,LRRC7,1
CRUK0075,GPR107,1
CRUK0075,TMEM225,1
CRUK0075,SERPINB7,1
CRUK0075,DLG5,1
CRUK0075,CCDC38,1
CRUK0075,TUBG2,1
CRUK0075,PSD,1
CRUK0075,C11orf65,1
CRUK0075,MYO16,1
CRUK0075,RGL4,1
CRUK0075,KCNH6,1
CRUK0075,LTN1,1
CRUK0075,C4orf47,1
CRUK0075,TXNRD2,1
CRUK0075,DENND1A,1
CRUK0075,COL25A1,1
CRUK0075,OVCH1,1
CRUK0075,RP11-669N7.3,1
CRUK0075,CCDC91,1
CRUK0075,SPEN,1
CRUK0075,BAI1,1
CRUK0075,HMCN1,1
CRUK0075,GAREM,1
CRUK0075,TAS2R46,1
CRUK0075,DLG5,1
CRUK0075,IGDCC3,1
CRUK0075,ACSM4,1
CRUK0075,ELAVL2,1
CRUK0075,OACYLP,1
CRUK0075,INTS2,1
CRUK0075,CDK17,1
CRUK0075,MUSK,1
CRUK0075,HELB,1
CRUK0075,ADCYAP1,2
CRUK0075,PCDH10,1
CRUK0075,CCDC11,1
CRUK0075,ARAP2,1
CRUK0075,NR4A3,1
CRUK0075,GABBR2,1
CRUK0075,DBF4,1
CRUK0075,DCAF10,1
CRUK0075,LMX1A,1
CRUK0075,ATG16L1,1
CRUK0075,PTPDC1,1
CRUK0075,CUX1,1
CRUK0075,LIPF,1
CRUK0075,SPPL2C,1
CRUK0075,ABCG4,1
CRUK0075,FGFR1OP,1
CRUK0075,THAP9-AS1,1
CRUK0075,PTX4,1
CRUK0075,GDPD1,1
CRUK0075,MAP3K3,1
CRUK0075,ELOVL6,1
CRUK0075,FAM110D,1
CRUK0075,ANO3,1
CRUK0075,WNK4,1
CRUK0075,CCDC9,1
CRUK0075,NES,1
CRUK0075,MAN2A1,1
CRUK0075,ANAPC5,1
CRUK0075,ZNF189,1
CRUK0075,IQCH,1
CRUK0075,KDM4E,1
CRUK0075,KDR,1
CRUK0075,PCDHA10,1
CRUK0075,LDB2,1
CRUK0075,MUC5B,1
CRUK0075,OR56A3,1
CRUK0075,BLMH,1
CRUK0075,FASN,1
CRUK0075,A2M,1
CRUK0075,DCAF4L2,1
CRUK0075,IGFN1,1
CRUK0075,PARP14,1
CRUK0075,GLB1L2,1
CRUK0075,TGM5,1
CRUK0075,CNBD1,1
CRUK0075,HOOK3,1
CRUK0075,NMNAT2,1
CRUK0075,ATXN2,1
CRUK0075,TPSD1,1
CRUK0075,CTNNA3,1
CRUK0075,ST8SIA5,1
CRUK0075,C15orf54,1
CRUK0075,PKD2,1
CRUK0075,CSMD3,1
CRUK0075,MCRS1,1
CRUK0075,RFX4,1
CRUK0075,TRMT1L,1
CRUK0075,TSEN34,1
CRUK0075,KHDRBS2,1
CRUK0075,KIF1A,2
CRUK0075,MYBPC3,1
CRUK0075,GABRA5,1
CRUK0075,CSMD3,1
CRUK0075,PRR18,2
CRUK0075,DHRS2,1
CRUK0075,RABEP1,1
CRUK0075,AACS,1
CRUK0075,MSH4,1
CRUK0075,PDE8A,1
CRUK0075,IGFN1,1
CRUK0075,EBF1,NA
CRUK0075,SHANK1,1
CRUK0075,SLC35B4,1
CRUK0075,ADAMTS16,1
CRUK0075,MRO,1
CRUK0075,CELF4,1
CRUK0075,SLC7A5,1
CRUK0075,GRIN2B,1
CRUK0075,SALL1,1
CRUK0075,ITGAM,1
CRUK0075,VWCE,1
CRUK0075,TBC1D4,1
CRUK0075,CACNA1C,1
CRUK0075,SLC13A1,1
CRUK0075,EBF3,1
CRUK0075,OVGP1,1
CRUK0075,CYP7B1,1
CRUK0075,C1orf185,1
CRUK0075,NAV3,1
CRUK0075,PPP1R1A,1
CRUK0075,PAMR1,1
CRUK0075,SYT1,1
CRUK0075,SERPINB2,1
CRUK0075,LGR5,1
CRUK0075,CSN1S2AP,1
CRUK0075,SUGP1,1
CRUK0075,NRG3,1
CRUK0075,INSM1,1
CRUK0075,ATP8A2,1
CRUK0075,C6orf163,1
CRUK0075,FRMPD1,1
CRUK0075,TTN,2
CRUK0075,RAI1,1
CRUK0075,NDST3,1
CRUK0075,C7orf76,1
CRUK0075,KIF5A,1
CRUK0075,GRM3,1
CRUK0075,ABCC11,1
CRUK0075,HPD,1
CRUK0075,YTHDF3,1
CRUK0075,MUC19,1
CRUK0075,C8orf34,1
CRUK0075,PDGFRA,1
CRUK0075,KIF21B,1
CRUK0075,SETD1B,1
CRUK0075,TARP,1
CRUK0075,PAPPA,1
CRUK0075,WDFY4,1
CRUK0075,TCTN3,1
CRUK0075,RP3-323P13.2,1
CRUK0075,RPL3L,1
CRUK0075,CCDC54,1
CRUK0075,SAMD5,1
CRUK0075,OR2W3,1
CRUK0075,OBSCN,1
CRUK0075,NEUROD4,1
CRUK0075,GALNT9,1
CRUK0075,SNORD116-17,1
CRUK0075,MORC1,1
CRUK0075,PDAP1,1
CRUK0075,OR13C4,1
CRUK0075,UBE3A,1
CRUK0075,MESDC1,1
CRUK0075,TEX26,1
CRUK0075,PTPN12,1
CRUK0075,MCM9,1
CRUK0075,PAPPA,1
CRUK0075,NOL4,1
CRUK0075,TMEM63A,1
CRUK0075,OR14C36,1
CRUK0075,CYSLTR1,NA
CRUK0075,SH2B1,1
CRUK0075,COBL,1
CRUK0075,TOPBP1,1
CRUK0075,CHI3L2,1
CRUK0075,FAM13A-AS1,1
CRUK0075,MSLN,1
CRUK0075,SLC35E3,1
CRUK0075,NFASC,1
CRUK0075,VWC2,1
CRUK0075,TCF25,1
CRUK0075,C1orf52,1
CRUK0075,GMIP,1
CRUK0075,SHISA9,1
CRUK0075,LRGUK,1
CRUK0075,CLCA2,1
CRUK0075,DACT1,2
CRUK0075,GPR61,1
CRUK0075,ZP4,1
CRUK0075,UTP18,1
CRUK0075,NCAN,1
CRUK0075,LUZP2,1
CRUK0075,TTC26,1
CRUK0075,DLX6,1
CRUK0075,NFE2L2,2
CRUK0075,YTHDF1,1
CRUK0075,BRCA2,1
CRUK0075,F5,1
CRUK0075,USH2A,1
CRUK0075,HSPBAP1,1
CRUK0075,CSMD3,1
CRUK0075,STXBP4,1
CRUK0075,GK5,1
CRUK0075,PHLPP2,1
CRUK0075,NPEPL1,1
CRUK0075,OBSCN,1
CRUK0075,OBSCN,1
CRUK0075,UNC80,1
CRUK0075,PTPRK,1
CRUK0075,SIPA1L2,1
CRUK0075,ABCG4,1
CRUK0075,C1orf204,1
CRUK0075,MVP,1
CRUK0075,ZNF431,1
CRUK0075,TNR,1
CRUK0075,SPAG17,1
CRUK0075,MYLK3,1
CRUK0075,SPAM1,1
CRUK0075,ANK3,1
CRUK0075,OR2AK2,1
CRUK0075,PAH,1
CRUK0075,CHTF18,1
CRUK0075,GP2,1
CRUK0075,COPG1,1
CRUK0075,IGSF8,1
CRUK0075,NKD1,1
CRUK0075,ALDH1L1,1
CRUK0075,AP1G1,1
CRUK0075,KDM7A,1
CRUK0075,SLAMF9,1
CRUK0075,ILKAP,2
CRUK0075,CD1E,1
CRUK0075,YAE1D1,1
CRUK0075,BRDT,1
CRUK0075,PLG,1
CRUK0075,CD68,1
CRUK0075,ITGAX,1
CRUK0075,JAK3,1
CRUK0075,SHCBP1L,1
CRUK0075,JAG1,1
CRUK0075,RCBTB2,1
CRUK0075,CPED1,1
CRUK0075,EYS,1
CRUK0075,PRG4,1
CRUK0075,COL1A2,1
CRUK0075,AHI1,1
CRUK0075,RYR2,1
CRUK0075,USH2A,1
CRUK0075,BRINP2,1
CRUK0075,CACNA1E,1
CRUK0075,KCNN1,1
CRUK0075,EPHA1-AS1,1
CRUK0075,FAM126A,1
CRUK0075,NOD2,1
CRUK0075,DPYD,1
CRUK0075,TECRL,1
CRUK0075,SDK1,1
CRUK0075,DAGLA,1
CRUK0075,LAMC3,1
CRUK0075,BBX,1
CRUK0075,SPTA1,1
CRUK0075,WFDC8,1
CRUK0075,B3GAT2,1
CRUK0075,MIR7851,1
CRUK0075,TRAF7;RAB26,1
CRUK0075,ZNF292,1
CRUK0075,TBX15,1
CRUK0075,PAX1,1
CRUK0075,RELN,1
CRUK0075,ATHL1,1
CRUK0075,OR2T6,1
CRUK0075,EBF4,1
CRUK0075,TMEM131,2
CRUK0075,CDC42BPA,1
CRUK0075,USP7,1
CRUK0075,TNN,1
CRUK0075,C20orf26,1
CRUK0075,SLC12A5,1
CRUK0075,CDK14,1
CRUK0075,ZNF385D,1
CRUK0075,CCL1,1
CRUK0075,ZAN,1
CRUK0075,DPP6,1
CRUK0075,ELMOD2,2
CRUK0075,OSBPL11,1
CRUK0075,NR4A2,2
CRUK0075,CHD6,1
CRUK0075,SLX4,1
CRUK0075,CD300LF,1
CRUK0075,GIMAP6,1
CRUK0075,EWSR1,1
CRUK0075,IFT140,1
CRUK0075,ASAP3,1
CRUK0075,SNX9,2
CRUK0075,SEMA6C,1
CRUK0075,MAN1C1,1
CRUK0075,FUT9,1
CRUK0075,OR2G3,1
CRUK0075,SOGA2,1
CRUK0075,TTN,1
CRUK0075,PPP1R9A,1
CRUK0075,ADAMTS18,1
CRUK0075,WDR64,1
CRUK0075,PCLO,1
CRUK0075,UNC5D,1
CRUK0075,FAM184A,1
CRUK0075,GPRC6A,1
CRUK0075,CNTN5,1
CRUK0075,FIG4,1
CRUK0075,OR2T6,1
CRUK0075,TAS1R1,1
CRUK0075,NECAB2,1
CRUK0075,WDR60,1
CRUK0075,COL1A2,1
CRUK0075,CCDC129,1
CRUK0075,COL18A1,1
CRUK0075,RYR2,1
CRUK0075,CACNA1E,1
CRUK0075,UCK2,1
CRUK0075,EPB41,1
CRUK0075,BCHE,1
CRUK0075,SCEL,4
CRUK0075,ITCH,1
CRUK0075,MYOM3,1
CRUK0075,RYR2,1
CRUK0075,CFHR4,1
CRUK0075,CCDC38,1
CRUK0075,LCE2C,1
CRUK0075,TSPEAR-AS1,1
CRUK0075,GON4L,1
CRUK0075,PTPRK,1
CRUK0075,ADAMTS12,2
CRUK0075,BANP,1
CRUK0075,SLC2A2,1
CRUK0075,RPS12,1
CRUK0075,TTC28,1
CRUK0075,MYCT1,1
CRUK0075,UBASH3A,1
CRUK0075,RYR2,1
CRUK0075,RYR2,1
CRUK0075,EPHA2,1
CRUK0075,LIFR,1
CRUK0075,LAMA2,1
CRUK0075,CMIP,1
CRUK0075,CCDC173,2
CRUK0075,PTPRT,1
CRUK0075,PCDH15,1
CRUK0075,ABCB5,1
CRUK0075,COL1A2,1
CRUK0075,ZBTB17,1
CRUK0075,WIPF3,1
CRUK0075,RYR2,1
CRUK0075,KIAA1324L,1
CRUK0075,C15orf60,1
CRUK0075,EPHA6,1
CRUK0075,DDX51,1
CRUK0075,GRIK1,1
CRUK0075,NR0B2,1
CRUK0075,AGGF1,1
CRUK0075,DDC,1
CRUK0075,UBN2,1
CRUK0075,OXR1,1
CRUK0075,ITGAX,1
CRUK0075,SLC25A40,1
CRUK0075,POLDIP3,1
CRUK0075,GSG1L,1
CRUK0075,RGS21,1
CRUK0075,RASA1,1
CRUK0075,MROH2B,1
CRUK0075,PTPN22,1
CRUK0075,GAR1,2
CRUK0075,NOC2L,1
CRUK0075,RBM39,2
CRUK0075,CDK14,1
CRUK0075,QSER1,1
CRUK0075,SUCNR1,1
CRUK0075,ATG2A,2
CRUK0075,EBF2,1
CRUK0075,GXYLT1,1
CRUK0075,AK8,1
CRUK0075,EIF4G1,1
CRUK0075,FAM162B,1
CRUK0075,APBB1,1
CRUK0075,CCNL1,1
CRUK0075,SYNE1,1
CRUK0075,CHRD,1
CRUK0075,OR2L5,1
CRUK0075,KBTBD3,1
CRUK0075,IFT80,1
CRUK0075,UBASH3A,1
CRUK0075,DRD3,1
CRUK0075,MAST2,1
CRUK0075,ADGB,1
CRUK0075,GJA10,1
CRUK0075,SLC5A4,1
CRUK0075,MGAT5B,4
CRUK0075,PITRM1,2
CRUK0075,LIG3,4
CRUK0075,GP1BA,2
CRUK0075,FAT3,1
CRUK0075,PIK3CA,1
CRUK0075,MFAP3L,2
CRUK0075,PAX1,1
CRUK0075,MAB21L3,1
CRUK0075,GPR98,2
CRUK0075,ARHGAP21,1
CRUK0075,CHD4,2
CRUK0075,CXCL12,1
CRUK0075,GP1BA,2
CRUK0075,GP1BA,2
CRUK0075,ADCY6,1
CRUK0075,CNTN4,2
CRUK0075,METTL23,4
CRUK0075,HAPLN3,1
CRUK0075,TRIM8,1
CRUK0075,SPINT4,1
CRUK0075,ZNF579,1
CRUK0075,MEP1A,2
CRUK0075,MS4A8,1
CRUK0075,CCDC58,2
CRUK0075,GABRG3,1
CRUK0075,LMBR1,1
CRUK0075,HCRT,4
CRUK0075,SLC9A9,1
CRUK0075,FER1L6,1
CRUK0075,TCF24,1
CRUK0075,MTA2,2
CRUK0075,CAAP1,4
CRUK0075,CAMTA2;INCA1,2
CRUK0075,MKX,1
CRUK0075,FBXL6,1
CRUK0075,SDK2,4
CRUK0075,USP2-AS1,2
CRUK0075,MYH14,1
CRUK0075,CDH7,1
CRUK0075,DNAH11,1
CRUK0075,KLK14,1
CRUK0075,KPNA3,4
CRUK0075,CTR9,2
CRUK0075,SESN1,1
CRUK0075,CLIP1,2
CRUK0075,NOBOX,1
CRUK0075,SEMA5A,1
CRUK0075,CCDC7,1
CRUK0075,ADCK5,2
CRUK0075,TBX20,1
CRUK0075,GP1BA,2
CRUK0075,C1orf112,1
CRUK0075,PDZRN4,1
CRUK0075,UBE2MP1,1
CRUK0075,GOLGA2P5,1
CRUK0075,DDX54,1
CRUK0075,TTC39C,1
CRUK0075,NOP10,1
CRUK0075,HDAC5,4
CRUK0075,LALBA,1
CRUK0075,THNSL2,1
CRUK0075,MRGPRG-AS1,4
CRUK0075,GRIN2B,1
CRUK0075,MLLT6,4
CRUK0075,SIGIRR,4
CRUK0075,OR10Z1,1
CRUK0075,MAP4K5,1
CRUK0075,TLE4,4
CRUK0075,TMEM104,4
CRUK0075,NANOGNB,1
CRUK0075,HIF3A,1
CRUK0075,ABCB5,1
CRUK0075,SULF2,2
CRUK0075,NUP85,4
CRUK0075,FCN2,NA
CRUK0075,FRY,4
CRUK0075,TMEM185B,1
CRUK0075,PANK2,1
CRUK0075,SYT12,1
CRUK0075,ZNF584,1
CRUK0075,EIF4EBP2,2
CRUK0075,ZNF444,1
CRUK0075,TTLL13,2
CRUK0075,ADAMTSL2,4
CRUK0075,SEMA4G,1
CRUK0075,PNLIPRP2,1
CRUK0075,HCN1,NA
CRUK0075,CALY,1
CRUK0075,RPL18,1
CRUK0075,KIAA1109,1
CRUK0075,TUBGCP5,1
CRUK0075,BICC1,1
CRUK0075,APMAP,2
CRUK0075,COL19A1,1
CRUK0075,CDH18,1
CRUK0075,GRIN2B,1
CRUK0075,PIK3C2G,1
CRUK0075,ACSBG1,1
CRUK0075,C12orf10,1
CRUK0075,PTCHD3,1
CRUK0075,NUDCD1,1
CRUK0075,MUC2,4
CRUK0075,SMARCA5,2
CRUK0075,ENPP2,2
CRUK0075,ABCD2,1
CRUK0075,RBL1,2
CRUK0075,ABCA6,4
CRUK0075,UNC13C,1
CRUK0075,NTRK3,2
CRUK0075,KCNK9,1
CRUK0075,ACSM4,1
CRUK0075,XPO1,2
CRUK0075,STOML3,4
CRUK0075,CDH23,1
CRUK0075,CYP27B1,1
CRUK0075,KIAA1009,1
CRUK0075,BTBD17,4
CRUK0075,PHF12,1
CRUK0075,OAS3,1
CRUK0075,P4HB,4
CRUK0075,SCART1,1
CRUK0075,GJA10,1
CRUK0075,ERCC5,4
CRUK0075,PKD2L1,1
CRUK0075,ST18,1
CRUK0075,ARHGAP22,1
CRUK0075,SBF2,2
CRUK0075,OR52D1,1
CRUK0075,GCN1L1,1
CRUK0075,MALAT1,1
CRUK0075,SRRM2,1
CRUK0075,SLIT2,1
CRUK0075,POSTN,4
CRUK0075,IQCJ,1
CRUK0075,SRRM4,1
CRUK0075,HCN3,2
CRUK0075,AKNA,4
CRUK0075,SNORD116-2,2
CRUK0075,FBXO10,4
CRUK0075,PDE9A,2
CRUK0075,SLC6A15,1
CRUK0075,RAN,1
CRUK0075,RUFY3,1
CRUK0075,RASAL1,1
CRUK0075,IPO8,1
CRUK0075,ZFP28,1
CRUK0075,SSH1,1
CRUK0075,SLC6A15,1
CRUK0075,MAP3K19,2
CRUK0075,GP1BA,2
CRUK0075,ANO9,4
CRUK0075,VPS13B,1
CRUK0075,TLR4,4
CRUK0075,SLK,1
CRUK0075,CCDC168,4
CRUK0075,RTF1,1
CRUK0075,SNRNP70,2
CRUK0075,MIR4436A,1
CRUK0075,IL16,1
CRUK0075,RYR3,1
CRUK0075,TNFSF11,4
CRUK0075,TSC22D1,1
CRUK0075,SYCE1,1
CRUK0075,CUBN,2
CRUK0075,MUC6,4
CRUK0075,NFATC1,1
CRUK0075,AXL,1
CRUK0075,TPH1,1
CRUK0075,KIAA1033,1
CRUK0075,DIDO1,2
CRUK0075,TUBGCP2,1
CRUK0075,TADA2A,4
CRUK0075,SPG11,1
CRUK0075,STYXL1,2
CRUK0075,LUZP2,1
CRUK0075,PCDH9,4
CRUK0075,GABRB1,1
CRUK0075,GPAM,2
CRUK0075,CLIP1,2
CRUK0075,LAMA1,1
CRUK0075,RNU6-28P,2
CRUK0075,RSF1,2
CRUK0075,ADH7,1
CRUK0075,APBB1IP,1
CRUK0075,TM6SF1,1
CRUK0075,METTL22,2
CRUK0075,MTDH,1
CRUK0075,OR51B5,1
CRUK0075,ZNF536,1
CRUK0075,CSPP1,1
CRUK0075,SMARCA5,1
CRUK0075,SLC2A14,1
CRUK0075,CEP350,2
CRUK0075,SRRM2,1
CRUK0075,MRPL21,2
CRUK0075,USH1G,4
CRUK0075,RP11-488I20.3,1
CRUK0075,C19orf18,1
CRUK0075,WDR11,1
CRUK0075,HDAC9,2
CRUK0075,LILRB4,1
CRUK0075,OR5D18,2
CRUK0075,GAS8,2
CRUK0075,REG3G,1
CRUK0075,ANKS3,2
CRUK0075,SYNRG,4
CRUK0075,P4HB,4
CRUK0075,MGA,1
CRUK0075,ENTPD8,2
CRUK0075,SLIT1,1
CRUK0075,KRT31,4
CRUK0075,HSF5,4
CRUK0075,DOK6,2
CRUK0075,LINC00535,2
CRUK0075,ARHGEF25,1
CRUK0075,TTF1,4
CRUK0075,CAD,2
CRUK0075,STAB2,2
CRUK0075,SKOR1,2
CRUK0075,MRPL10,4
CRUK0075,KCNAB1,1
CRUK0075,PCSK7,NA
CRUK0075,CCDC40,4
CRUK0075,ATG9B,2
CRUK0075,FAM134B,1
CRUK0075,MPPED2,NA
CRUK0075,MAMDC4,2
CRUK0075,USP31,1
CRUK0075,CD53,2
CRUK0075,OR5AS1,1
CRUK0075,OR1L1,4
CRUK0075,TTN,1
CRUK0075,L3MBTL4,1
CRUK0075,UNC5A,NA
CRUK0075,CEP350,2
CRUK0075,TLL2,1
CRUK0075,ZNF226,1
CRUK0075,BAIAP2,4
CRUK0075,PCDP1,1
CRUK0075,BECN1,4
CRUK0075,HPX,1
CRUK0075,NOVA2,1
CRUK0075,REV1,2
CRUK0075,NDST4,1
CRUK0075,RAB12,1
CRUK0075,ATG13,1
CRUK0075,GAS5,2
CRUK0075,APOC1P1,1
CRUK0075,NEB,1
CRUK0075,DAPK1,4
CRUK0075,COL22A1,1
CRUK0075,ENTPD6,2
CRUK0075,LRP1B,1
CRUK0075,SPAST,1
CRUK0075,DIDO1,2
CRUK0075,LRRTM3,1
CRUK0075,LTA4H,2
CRUK0075,IL1RL1,1
CRUK0075,FAM135B,1
CRUK0075,SLC4A8,1
CRUK0075,DDRGK1,2
CRUK0075,TEF,2
CRUK0075,SRRM2,2
CRUK0075,KIAA0368,4
CRUK0075,ENO1,2
CRUK0075,PLCE1,1
CRUK0075,SRSF4,2
CRUK0075,SVOPL,2
CRUK0075,UNC79,2
CRUK0075,CDH7,1
CRUK0075,ANKRD13B,4
CRUK0075,KRT10,4
CRUK0075,ATP1A2,2
CRUK0075,ZNF202,1
CRUK0075,MROH8,2
CRUK0075,SAG,1
CRUK0075,MALRD1,1
CRUK0075,CROT,2
CRUK0075,REG3A,1
CRUK0075,KCNT2,2
CRUK0075,UNC80,1
CRUK0075,LTBP1,1
CRUK0075,SLC25A25,4
CRUK0075,KXD1,2
CRUK0075,AP5Z1,1
CRUK0075,NELL1,1
CRUK0075,SORCS1,1
CRUK0075,GULP1,1
CRUK0075,PDP1,1
CRUK0075,CSNK2A1,2
CRUK0075,DNAH14,2
CRUK0075,ABCA12,1
CRUK0075,CDH10,1
CRUK0075,PEX14,1
CRUK0075,PRPF40A,1
CRUK0075,GRID2,1
CRUK0075,CHST13,2
CRUK0075,DNAH11,2
CRUK0075,FAP,1
CRUK0075,LRP12,1
CRUK0075,GNA14,4
CRUK0075,CDHR1,1
CRUK0075,RAPGEF4,1
CRUK0075,BPIFC,2
CRUK0075,RNMT,1
CRUK0075,MRPL19,1
CRUK0075,NAA15,2
CRUK0075,DIAPH3,4
CRUK0075,MYBPC1,1
CRUK0075,KXD1,2
CRUK0075,TTN,1
CRUK0075,CMSS1,2
CRUK0075,NR1I2,2
CRUK0075,TMEM57,2
CRUK0075,ZNF148,2
CRUK0075,NSUN4,2
CRUK0075,SORBS1,2
CRUK0075,PIKFYVE,1
CRUK0075,ASTN1,2
CRUK0075,RALA,2
CRUK0075,FAM134B,1
CRUK0075,HIF3A,1
CRUK0075,MS4A14,1
CRUK0075,UBE2F-SCLY,1
CRUK0075,PMCH,1
CRUK0075,CTRB2,2
CRUK0075,SLC5A8,1
CRUK0075,PPFIBP2,1
CRUK0075,TTYH1,2
CRUK0075,PLOD2,2
CRUK0075,PDCD10,2
CRUK0075,CSMD2,2
CRUK0075,ARHGAP19-SLIT1,1
CRUK0075,USP40,2
CRUK0075,LRP1B,2
CRUK0075,CLEC4F,1
CRUK0075,LRP1B,1
CRUK0075,B3GALT1,1
CRUK0075,PDE1C,2
CRUK0075,CPS1,1
CRUK0075,SZT2,2
CRUK0075,ZNF792,1
CRUK0075,TMEM37,1
CRUK0075,EPHA7,2
CRUK0075,SLC35B4,2
CRUK0075,SNRPN,1
CRUK0075,PACSIN2,2
CRUK0075,REG1B,1
CRUK0075,NAV3,1
CRUK0075,ADCY8,1
CRUK0075,MIR7851,2
CRUK0075,EDC3,1
CRUK0075,SORBS1,2
CRUK0075,GPR3,2
CRUK0075,UBE3C,2
CRUK0075,PSMD1,2
CRUK0075,GRHPR,4
CRUK0075,ACHE,1
CRUK0075,GIGYF2,2
CRUK0075,TMEM52,2
CRUK0075,HEATR3,2
CRUK0075,RTDR1,2
CRUK0075,CCSER1,1
CRUK0075,SLC26A3,2
CRUK0075,FAM194A,2
CRUK0075,MYO18B,2
CRUK0075,ARFGEF1,NA
CRUK0075,SHANK3,1
CRUK0075,UGT1A7,1
CRUK0075,CLDN1,2
CRUK0075,CAPN12,2
CRUK0075,NDUFB9,3
CRUK0075,TNK2,2
CRUK0075,MINA,2
CRUK0075,POLDIP2,3
CRUK0075,LOXHD1,1
CRUK0075,ARID4B,2
CRUK0075,TTC28,2
CRUK0075,GNL3L,NA
CRUK0075,UBA1,NA
CRUK0075,ZNF571,2
CRUK0075,HIPK4,2
CRUK0075,SEC62,2
CRUK0075,NR0B1,NA
CRUK0075,YAE1D1,1
CRUK0075,ZBTB41,3
CRUK0075,UBE4A,3
CRUK0075,PIK3CA,1
CRUK0075,C15orf26,3
CRUK0075,SCN1B,2
CRUK0075,BBS5,3
CRUK0075,SPRED2,3
CRUK0075,SEMA3B,3
CRUK0075,ERCC2,2
CRUK0075,CHD9,3
CRUK0075,IQGAP3,3
CRUK0075,EFCAB3,3
CRUK0075,SMC3,3
CRUK0075,DHTKD1,3
CRUK0075,NDST2,3
CRUK0075,SEMA6B,3
CRUK0075,XKR8,3
CRUK0075,POLR3F,3
CRUK0075,CCR2,3
CRUK0075,TFCP2L1,3
CRUK0075,MUC19,3
CRUK0075,FCHSD1,3
CRUK0075,FAM20A,3
CRUK0075,IVNS1ABP,3
CRUK0075,TRPC6,1
CRUK0075,NAE1,3
CRUK0075,ATHL1,1
CRUK0075,NRIP1,3
CRUK0075,TFAP2D,5
CRUK0075,LCP1,3
CRUK0075,KCNU1,1
CRUK0075,GPR124,1
CRUK0075,CADPS2,3
CRUK0075,ERLIN2,2
CRUK0075,SLCO3A1,3
CRUK0075,MMS19,3
CRUK0075,BTN1A1,1
CRUK0075,SAMD4B,3
CRUK0075,PRPF40A,NA
CRUK0075,USP28,3
CRUK0075,ZNF318,5
CRUK0075,RYR2,3
CRUK0075,EXOC7,3
CRUK0075,UBA2,3
CRUK0075,MALRD1,3
CRUK0075,CHD6,3
CRUK0075,TINAG,5
CRUK0075,ARHGAP39,3
CRUK0075,USP28,3
CRUK0075,MC1R,3
CRUK0075,GIMAP1,3
CRUK0075,MANSC4,3
CRUK0075,ACTN4,3
CRUK0075,CCND3,5
CRUK0075,SSUH2,3
